name,adress,latitude,longitude
宇都宮鶴田店,栃木県 宇都宮市 鶴田2-12-12,139.85547,36.56266
ＦＫＤ宇都宮インターパーク店,栃木県 宇都宮市 インターパーク6-1-1 FKDショッピングモール宇都宮インターパーク,139.9068,36.49047
宇都宮インターパークステージ店,栃木県 宇都宮市 インターパーク4-2-3 インターパークステージ,139.91121,36.49514
獨協医科大学病院店,栃木県 下都賀郡 壬生町北小林880,139.82536,36.47231
宇都宮城東店,栃木県 宇都宮市 城東2-24-11,139.90498,36.54956
宇都宮福田屋店,栃木県 宇都宮市 今泉町237 福田屋ショッピングプラザ宇都宮店,139.90004,36.57366
宇都宮パセオ店,栃木県 宇都宮市 今泉町237 福田屋ショッピングプラザ宇都宮店,139.90004,36.57366
宇都宮パセオ店,栃木県 宇都宮市 川向町1-23 パセオ　1F,139.89767,36.56013
済生会宇都宮病院店,栃木県 宇都宮市 竹林町911-1 恩賜財団　済生会宇都宮病院,139.89743,36.57919
宇都宮ゆいの杜店,栃木県 宇都宮市 ゆいの杜4-12-17,139.99089,36.56803
真岡店,栃木県 真岡市 下高間木1-14-4,139.9865,36.43243
宇都宮イトーヨーカドー店,栃木県 宇都宮市 陽東6-2-1 イトーヨーカドー宇都宮店,139.92844,36.55533
鹿沼店,栃木県 宇都宮市 陽東6-2-1 イトーヨーカドー宇都宮店,139.92844,36.55533
鹿沼店,栃木県 鹿沼市 西茂呂3-12-3,139.76668,36.5509
おやまゆうえんハーヴェストウォーク店,栃木県 小山市 喜沢1475 おやまゆうえんハーヴェストウォーク,139.80692,36.33413
ヴァル小山店,栃木県 小山市 城山町3-3-22 VAL小山,139.80609,36.31306
小山店,栃木県 小山市 東城南1-27-１,139.80823,36.29665
大田原美原店,栃木県 大田原市 美原2-3232-7,140.00244,36.86694
足利福居町店,栃木県 足利市 福居町254-6,139.44672,36.31126
TSUTAYA 佐野店,栃木県 佐野市 田島町51,139.56279,36.29298
イオンモール佐野新都市店,栃木県 佐野市 高萩町1324-1 イオンモール佐野新都市,139.60616,36.29879
佐野プレミアム・アウトレット店,栃木県 佐野市 越名町2058番地 佐野プレミアム・アウトレット370区,139.60483,36.29249
佐野プレミアム・アウトレット プレイグラウンド店,栃木県 佐野市 越名町2058 佐野プレミアム・アウトレット7020区,139.60483,36.29249
栃木倭町店,栃木県 栃木市 倭町7-1 TS-TOWN Tochigi,139.73256,36.37845
道の駅しもつけ店,栃木県 下野市 薬師寺3720-1 道の駅しもつけ,139.87199,36.39922
自治医科大学附属病院店,栃木県 下野市 薬師寺3311-1 自治医科大学附属病院,139.85852,36.4034
西那須野店,栃木県 那須塩原市 五軒町5-19,139.97929,36.89169
那須ガーデンアウトレット店,栃木県 那須塩原市 塩野崎184-7 那須ガーデンアウトレット,139.99136,36.96589
浦和パルコ店,埼玉県 さいたま市浦和区 東高砂町11-1 浦和パルコ　1階,139.65889,35.8585
浦和西口店,埼玉県 さいたま市浦和区 高砂2-5-1 KOMON,139.65364,35.85765
浦和 蔦屋書店,埼玉県 さいたま市浦和区 高砂1-16-12 アトレ浦和,139.65707,35.85876
さいたま新都心店,埼玉県 さいたま市中央区 新都心10 けやきひろば(013区画）,139.63127,35.89295
さいたま新都心 コクーンシティ コクーン2店,埼玉県 さいたま市大宮区 吉敷町4-263-1 コクーンシティ,139.63434,35.89669
さいたま新都心 コクーンシティ コクーン1店,埼玉県 さいたま市大宮区 吉敷町4-267-2 コクーンシティ,139.63574,35.89469
ルミネ大宮 LUMINE2店,埼玉県 さいたま市大宮区 錦町630 ルミネ大宮 LUMINE2 3F,139.62407,35.90429
ルミネ大宮 LUMINE1店,埼玉県 さいたま市大宮区 錦町630 ルミネ大宮 LUMINE1 B1F,139.62407,35.90429
エキュート大宮ノース店,埼玉県 さいたま市大宮区 錦町630 エキュート大宮ノース,139.62407,35.90429
大宮西口店,埼玉県 さいたま市大宮区 桜木町1-1-12 NYビル,139.6219,35.90553
大宮マルイ店,埼玉県 さいたま市大宮区 桜木町2-3 大宮マルイ,139.6218,35.90699
さいたま土呂店,埼玉県 さいたま市北区 土呂町2-45-15,139.63496,35.93055
大宮宮原ステラタウン店,埼玉県 さいたま市北区 宮原町1-854-1 ステラタウン,139.62244,35.9327
ララガーデン川口店,埼玉県 川口市 宮町18-9 ララガーデン川口,139.69815,35.80466
アリオ川口店,埼玉県 川口市 並木元町1-79 アリオ川口1F,139.71376,35.80885
イオンモール川口店,埼玉県 川口市 安行領根岸3180 イオンモール川口,139.72353,35.83961
イオンモール川口前川店,埼玉県 川口市 前川1-1-11,139.70738,35.83382
ビーンズ戸田公園店,埼玉県 戸田市 本町4-15-1 ビーンズ戸田公園,139.67767,35.8079
イオンモール北戸田店,埼玉県 戸田市 美女木東1-3-1 イオンモール北戸田,139.65303,35.82671
武蔵浦和ＢＥＡＮＳ店,埼玉県 さいたま市南区 別所7-12-1 武蔵浦和ビーンズ 1F,139.64676,35.84563
浦和別所店,埼玉県 さいたま市南区 別所3-2-2,139.64726,35.855
イオンモール浦和美園店,埼玉県 さいたま市緑区 美園5-50-1 イオンモール浦和美園,139.73152,35.89084
TSUTAYA ハレノテラス東大宮店,埼玉県 さいたま市見沼区 島町393,139.65132,35.94556
さいたま大和田店,埼玉県 さいたま市見沼区 大和田町1-1931,139.65633,35.92389
イオンモール与野店,埼玉県 さいたま市中央区 本町西5-2-9 イオンモール与野,139.61563,35.89103
さいたま南与野店,埼玉県 さいたま市中央区 鈴谷5-3-18,139.62952,35.87083
草加ヴァリエ店,埼玉県 草加市 高砂2-5-25 ヴァリエ,139.80322,35.82706
ららぽーと新三郷店,埼玉県 三郷市 新三郷ららシティ3-1-1 ららぽーと新三郷 2階,139.86432,35.8613
三郷中央店,埼玉県 三郷市 中央4-11-3,139.87927,35.83229
三郷イトーヨーカドー店,埼玉県 三郷市 ピアラシティ1-1-1 イトーヨーカドー三郷店,139.85532,35.84266
越谷イオンレイクタウン mori 1階店,埼玉県 三郷市 ピアラシティ1-1-1 イトーヨーカドー三郷店,139.85532,35.84266
越谷イオンレイクタウン mori 1階店,埼玉県 越谷市 レイクタウン3-1-1 イオンレイクタウン mori,139.82832,35.88248
越谷イオンレイクタウン mori ガーデンウォーク店,埼玉県 越谷市 レイクタウン3-1-1 イオンレイクタウン mori,139.82832,35.88248
越谷イオンレイクタウン mori 3階店,埼玉県 越谷市 レイクタウン3-1-1 イオンレイクタウン mori,139.82832,35.88248
越谷イオンレイクタウン kaze 1階店,埼玉県 越谷市 レイクタウン4-2-2 イオンレイクタウン kaze 1F,139.82506,35.87777
越谷レイクタウン アウトレット店,埼玉県 越谷市 レイクタウン4-1-1 レイクタウンアウトレット,139.82506,35.88071
越谷イオンレイクタウン Kaze 2階レイクタウンゲート店,埼玉県 越谷市 レイクタウン4-2-2 イオンレイクタウン Kaze　2F,139.82506,35.87777
東武新越谷駅店,埼玉県 越谷市 南越谷1-11-4 東武新越谷駅ビル,139.78973,35.87511
獨協医科大学埼玉医療センター店,埼玉県 越谷市 南越谷2-1-50 獨協医科大学埼玉医療センター,139.79001,35.87826
ララガーデン春日部店,埼玉県 春日部市 南1-1-1(店舗番号1230) ララガーデン春日部,139.75476,35.97744
イオンモール春日部店,埼玉県 春日部市 南1-1-1(店舗番号1230) ララガーデン春日部,139.75476,35.97744
イオンモール春日部店,埼玉県 春日部市 下柳420-1,139.7886,35.98758
東武久喜駅店,埼玉県 久喜市 中央2-1-1 東武久喜駅,139.67639,36.06462
モラージュ菖蒲店,埼玉県 久喜市 菖蒲町菖蒲6005-1 モラージュ菖蒲,139.61163,36.07521
羽生パーキングエリア（下り線）店,埼玉県 羽生市 弥勒三新田824 Pasar羽生,139.58556,36.1805
カインズ羽生店,埼玉県 羽生市 小松514-1,139.52834,36.15566
イオンモール羽生店,埼玉県 羽生市 川崎2-281-3 イオンモール羽生,139.54172,36.14291
蓮田サービスエリア（上り線）店,埼玉県 蓮田市 川島370 Pasar蓮田（上り線）,139.66646,35.97762
TSUTAYA 南古谷店,埼玉県 川越市 泉町3-1 ウニクス南古谷,139.51302,35.90562
西武本川越駅店,埼玉県 川越市 新富町1-22 本川越駅構内,139.4817,35.91463
川越鐘つき通り店,埼玉県 川越市 幸町15-18,139.48363,35.9236
カインズスーパーモールかわじま店,埼玉県 比企郡 川島町上伊草210 カインズスーパーモールかわじま,139.46681,35.97555
TSUTAYA 坂戸八幡店,埼玉県 坂戸市 八幡1-3-21,139.40285,35.95874
川越伊勢原店,埼玉県 川越市 伊勢原町3-2-3,139.42749,35.92219
ルミネ川越店,埼玉県 川越市 脇田本町39-19 ルミネ川越,139.48325,35.90698
埼玉医科大学国際医療センター店,埼玉県 日高市 山根稲荷山1397-1 埼玉医科大学国際医療センター,139.32394,35.91895
狭山市入間川にこにこテラス店,埼玉県 狭山市 柏原2910-1,139.40163,35.88148
鶴ヶ島若葉店,埼玉県 鶴ヶ島市 富士見2-2-8,139.41267,35.95133
カインズホーム鶴ヶ島店,埼玉県 鶴ヶ島市 三ツ木奥仲580-1,139.39186,35.92905
朝霞駅前店,埼玉県 朝霞市 本町2-4-18 バモスビル,139.59836,35.79665
エキア プレミエ 和光店,埼玉県 和光市 本町4-6,139.61295,35.7882
志木駅前店,埼玉県 新座市 東北2-39-1 井下田第２ビル 1F,139.57542,35.8228
エキア志木店,埼玉県 新座市 東北2-38-1 EQUiA志木,139.5753,35.8219
くみまちMALL新座店,埼玉県 新座市 大和田2-6-28 くみまちMALL新座,139.54765,35.80557
ららぽーと富士見店,埼玉県 富士見市 山室1-1313,139.54791,35.85875
三芳パーキングエリア(下り線）店,埼玉県 入間郡 三芳町上富2218-1 三芳パーキングエリア(下り線）,139.5004,35.83987
ピオニウォーク東松山店,埼玉県 東松山市 あずま町4-3,139.41028,36.00538
なめがわ森林モール店,埼玉県 比企郡 滑川町羽尾2806－1,139.36934,36.05906
ふじみ野清見店,埼玉県 ふじみ野市 清見2-1-7,139.52052,35.88191
ふじみ野店,埼玉県 ふじみ野市 ふじみ野4-9-1,139.51685,35.85797
飯能メッツァビレッジ店,埼玉県 飯能市 宮沢327-6 メッツァ,139.32918,35.87093
飯能ＰｅＰｅ店,埼玉県 飯能市 仲町11-21 飯能ＰｅＰｅ 2F,139.31964,35.85107
イオン入間店,埼玉県 入間市 上藤沢下原462 イオン入間ショッピングセンター,139.39217,35.81606
グランエミオ所沢東口2階店,埼玉県 所沢市 くすのき台1-14-5 グランエミオ所沢,139.47398,35.78746
グランエミオ所沢西口1階店,埼玉県 所沢市 くすのき台1-14-5 グランエミオ所沢,139.47398,35.78746
新所沢パルコ店,埼玉県 所沢市 緑町1-2-1 新所沢パルコ,139.45544,35.80527
所沢けやき台店,埼玉県 所沢市 けやき台2-17-10,139.4552,35.79674
所沢小手指バイパス店,埼玉県 所沢市 北野1-2-67,139.42679,35.7953
アズ熊谷店,埼玉県 熊谷市 筑波2-115 熊谷駅ビルＡＺ２,139.39052,36.13948
カインズ熊谷籠原店,埼玉県 熊谷市 新堀952-11 カインズ熊谷籠原,139.33032,36.17911
上尾二ツ宮店,埼玉県 上尾市 二ツ宮957-1,139.60297,35.98128
イオンモール上尾店,埼玉県 上尾市 愛宕3-8-1 イオンモール上尾1階,139.59967,35.96487
上尾壱丁目店,埼玉県 上尾市 壱丁目北6-12,139.57057,35.9577
桶川下日出谷店,埼玉県 桶川市 下日出谷東3-2,139.55035,35.99733
上里サービスエリア(上り線）店,埼玉県 児玉郡 上里町五明849-1 上里サービスエリア(上り線）,139.12057,36.25594
上里サービスエリア（下り線）店,埼玉県 児玉郡 上里町五明820 上里サービスエリア（下り線）,139.11937,36.25425
高崎貝沢店,群馬県 高崎市 貝沢町1327-3,139.02789,36.33894
高崎大八木店,群馬県 高崎市 大八木町2113-3,139.00156,36.35989
高崎駅ビル モントレー店,群馬県 高崎市 八島町222 高崎駅ビル モントレー 2F,139.01311,36.32161
イーサイト高崎店,群馬県 高崎市 八島町222 E'site 高崎,139.01311,36.32161
高崎オーパ店,群馬県 高崎市 八島町46-1 高崎OPA,139.011,36.32315
高崎上中居店,群馬県 高崎市 上中居町1746,139.03008,36.31897
富岡店,群馬県 富岡市 富岡1894-7,138.90057,36.26346
イオンモール高崎 1階店,群馬県 高崎市 棟高町1400,139.00658,36.39038
イオンモール高崎 2階店,群馬県 高崎市 棟高町1400 イオンモール高崎,139.00658,36.39038
カインズホーム前橋吉岡店,群馬県 北群馬郡 吉岡町大久保821 カインズスーパーセンター前橋吉岡店,139.02423,36.42147
敷島公園店,群馬県 北群馬郡 吉岡町大久保821 カインズスーパーセンター前橋吉岡店,139.02423,36.42147
敷島公園店,群馬県 前橋市 敷島町77,139.05072,36.4151
けやきウォーク前橋店,群馬県 前橋市 文京町2-1-1 けやきウォーク前橋,139.07837,36.3791
前橋元総社店,群馬県 前橋市 元総社町2-3-10,139.03856,36.39245
ベイシア西部モール店,群馬県 伊勢崎市 宮子町3430-6,139.15881,36.33167
カインズ伊勢崎店,群馬県 伊勢崎市 宮子町3161-1,139.1581,36.33277
イオンモール太田店,群馬県 太田市 石原町81,139.40022,36.294
太田小舞木店,群馬県 太田市 小舞木町328-1,139.38487,36.28485
太田西矢島店,群馬県 太田市 西矢島町718-1,139.37428,36.27129
館林朝日町店,群馬県 館林市 朝日町12-36,139.54059,36.25187
横川サービスエリア(上り線)店,群馬県 安中市 松井田町横川917 上信越自動車道　横川サービスエリア（上り線）内,138.74023,36.34145
パワーモール前橋みなみ店,群馬県 前橋市 新堀町938 パワーモール前橋みなみ,139.09721,36.32942
スマーク伊勢崎 1階 はるなプラザ店,群馬県 伊勢崎市 西小保方町368 スマーク伊勢崎 1F,139.23239,36.33959
スマーク伊勢崎 2階 あかぎプラザ店,群馬県 伊勢崎市 西小保方町368 スマーク伊勢崎 2F,139.23239,36.33959
長野駅前店,長野県 長野市 南千歳町826 C-one,138.18964,36.64522
信州善光寺仲見世通り店,長野県 長野市 元善町483,138.19429,36.64863
MIDORI長野店,長野県 長野市 南千歳1-22-6,138.18877,36.64391
長野南高田店,長野県 長野市 南高田1-16-7,138.22232,36.64303
長野川中島店,長野県 長野市 稲里町中氷鉋963-1,138.17062,36.60956
フレスポ佐久インター店,長野県 佐久市 岩村田北1-22-3 フレスポ佐久インター,138.48044,36.28424
イオンモール佐久平店,長野県 佐久市 佐久平駅南11-10 イオンモール佐久平,138.46432,36.2755
上田中央店,長野県 上田市 中央北1-6-34,138.25784,36.40729
イオン上田店,長野県 上田市 常田2-12-18 イオン上田ショッピングセンター,138.25798,36.39192
アリオ上田店,長野県 上田市 天神3-5-1 アリオ上田,138.24414,36.39966
